uwwState,rptMStateKey,uwwCode,uwwName,uwwBODIncoming,uwwCODIncoming,uwwNIncoming,uwwPIncoming,uwwBODDischarge,uwwCODDischarge,uwwNDischarge,uwwPDischarge,QAflag,Remark,ReportNetEnvelopeFileId
1,RO,ROWP_159749_01,ROWP SC Aquaserv SA Tulcea - Centrul Operational Macin,158,286,32,7,2,5,0,0, , ,60327
1,RO,ROWP_159696_01,ROWP SC Aquaserv SA Tulcea - Centrul Operational Isaccea,39,72,8,2,1,4,0,0, , ,60327
1,RO,ROWP_159669_01,ROWP SC Aquaserv SA Tulcea - Centrul Operational Babadag,123,223,25,5,3,7,1,0, , ,60327
1,RO,RO2TL_54,ROWP SC Aquaserv SA Tulcea,414,948,377,18,39,79,14,2, , ,60327
1,RO,ROWP_60810_01,ROWP RAJA Harsova,25,49,10,1,2,8,1,0, , ,60327
1,RO,ROWP_62547_01,ROWP Primaria Ostrov,13,23,3,1,0,0,0,0, , ,60327
1,RO,ROWP_160314_01,ROWP Primaria Daeni,25,46,5,1,1,2,0,0, , ,60327
1,RO,ROWP_160449_01,ROWP Primaria Greci,25,46,5,1,1,1,1,0, , ,60327
1,RO,ROWP_61149_01,ROWP Cuza Voda,1,2,0,0,0,0,0,0, , ,60327
1,RO,ROWP_61853_01,ROWP Ghindaresti,13,24,3,1,0,1,0,0, , ,60327
1,RO,ROWP_161268_01,ROWP Slava Cercheza,19,35,,,0,0,,, , ,60327
1,RO,ROWP_161062_01,ROWP SC Utilitati Publice SRL Nufaru,8,14,2,0,0,1,0,0, , ,60327
1,RO,ROWP_61327_01,ROWP  RAJA Cobadin,2,4,0,0,0,0,0,0, , ,60327
1,RO,ROWP_159776_01,ROWP SC Aquaserv SA Tulcea - Centrul Operational Sulina,89,161,18,4,0,0,0,0, , ,60327
1,RO,ROWP_160573_01,ROWP Izvoarele,2,3,0,0,0,0,0,0, , ,60327
1,RO,ROCO_62716_00,ROCO Pestera,,,,,,,,, , ,60327
1,RO,ROCO_61078_00,ROCO Baneasa,,,,,,,,, , ,60327
1,RO,ROCO_60605_00,ROCO 23 August,,,,,,,,, , ,60327
1,RO,ROCO_160181_00,ROCO Chilia Veche,,,,,,,,, , ,60327
1,RO,ROCO_159856_00,ROCO Beidaud,,,,,,,,, , ,60327
1,RO,ROCO_161115_00,ROCO Ostrov,,,,,,,,, , ,60327
0,RO,ROWP_161188_01,ROWP Sarichioi,,,,,,,,, , ,60327
0,RO,ROWP_160626_01,ROWP Jijila,,,,,,,,, , ,60327
0,RO,ROWP_161311_01,ROWP Somova,,,,,,,,, , ,60327
0,RO,ROWP_61078_01,ROWP Baneasa,,,,,,,,, , ,60327
0,RO,ROWP_160136_01,ROWP Cerna,,,,,,,,, , ,60327
0,RO,ROWP_160396_01,ROWP Frecatei,,,,,,,,, , ,60327
0,RO,ROWP_16149_01,ROWP Valea Nucarilor,,,,,,,,, , ,60327
0,RO,ROWP_62459_01,ROWP Nicolae Bălcescu,,,,,,,,, , ,60327
0,RO,ROWP_159972_01,ROWP Casimcea,,,,,,,,, , ,60327
0,RO,ROWP_160993_01,ROWP Nalbant,,,,,,,,, , ,60327
0,RO,ROWP_62805_01,ROWP Rasova,,,,,,,,, , ,60327
0,RO,ROWP_159954_01,ROWP Carcaliu,,,,,,,,, , ,60327
0,RO,ROWP_160840_01,ROWP Mihai Bravu,,,,,,,,, , ,60327
0,RO,ROWP_161543_01,ROWP Vacareni,,,,,,,,, , ,60327
0,RO,ROWP_160181_01,ROWP Chilia Veche,,,,,,,,, , ,60327
0,RO,ROWP_62887_01,ROWP Sacele,,,,,,,,, , ,60327
0,RO,ROWP_159856_01,ROWP Beidaud,,,,,,,,, , ,60327
0,RO,ROWP_161115_01,ROWP Ostrov,,,,,,,,, , ,60327
0,RO,ROCO_61327_00,ROCO Cobadin,,,,,,,,, , ,60327
0,RO,ROCO_159776_00,ROCO SC Aquaserv SA Tulcea - Centrul Operational Sulina,,,,,,,,, , ,60327
0,RO,ROCO_161062_00,ROCO Primaria Nufaru,,,,,,,,, , ,60327
0,RO,ROWP_60696_01,ROWP RAJA Ovidiu,,,,,,,,, , ,60327
0,RO,ROCO_62547_00,ROCO Ostrov,,,,,,,,, , ,60327
0,RO,ROCO_60810_00,ROCO RAJA Sector Harsova,,,,,,,,, , ,60327
0,RO,ROCO_61639_00,ROCO Cumpana,,,,,,,,, , ,60327
0,RO,ROCO_159623_00,ROCO SC Aquaserv SA Tulcea,,,,,,,,, , ,60327
0,RO,ROCO_160733_00,ROCO Mahmudia,,,,,,,,, , ,60327
0,RO,ROCO_159749_00,ROCO SC Tehnocom SA Macin,,,,,,,,, , ,60327
0,RO,ROCO_161044_00,ROCO Niculitel,,,,,,,,, , ,60327
0,RO,ROCO_60785_00,ROCO SC Detacan SA Cernavoda,,,,,,,,, , ,60327
1,RO,RO4GJ_51,ROWP S.C. Aparegio S.A Tg.Jiu,1173,2136,228,36,111,353,70,5, , ,60327
1,RO,ROWP_70878_02,ROWP Compania de Apa Oltenia S.A.-Statia de Epurare Regionala Bechet,36,85,67,5,19,43,20,0, , ,60327
1,RO,ROWP_73914_01,ROWP Compania de Apa Oltenia S.A.-Statia de Epurare Regionala Rastu Nou,143,352,90,12,84,184,75,6, , ,60327
1,RO,RO4MH_510,ROWP S.C. Secom S.A. Dr. Tr. Severin,444,1896,221,21,359,1330,135,17, , ,60327
1,RO,RO5HD_525,ROWP S.C. Apa Serv Valea Jiului S.A. Petrosani-Danutoni,1815,3152,459,74,69,147,66,8, , ,60327
1,RO,ROWP_87139_01,ROWP S.C. Apa Serv Valea Jiului S.A. Petrosani-Uricani,144,263,,,5,11,,, , ,60327
1,RO,ROWP_82617_01,ROWP Serviciul Public Turceni,43,118,,,34,73,,, , ,60327
1,RO,ROWP_80846_01,ROWP MATSALUBRIS S.R.L. Matasari,16,66,,,6,13,,, , ,60327
1,RO,ROWP_78141_01,ROWP S.C. ApaRegio Gorj S.A.-Motru,312,394,43,9,11,24,6,1, , ,60327
1,RO,ROWP_78016_01,ROWP Primaria Dragutesti (Iasi Gorj),9,24,,,2,5,,, , ,60327
1,RO,ROWP_78258_01,ROWP Serviciul Public Novaci,10,38,,,7,15,,, , ,60327
1,RO,ROWP_80506_01,ROWP Primaria Hurezani,6,11,,,1,2,,, , ,60327
1,RO,ROWP_81816_01,ROWP Primaria Saulesti,4,14,,,1,3,,, , ,60327
1,RO,ROWP_81816_02,ROWP Primaria Saulesti - Bibesti,2,8,,,1,2,,, , ,60327
1,RO,ROWP_81816_02_01,ROWP Primaria Saulesti - Dolcesti,9,34,,,4,8,,, , ,60327
0,RO,ROCO_77812_00,ROCO S.C. Aparegio S.A Tg.Jiu,,,,,,,,, , ,60327
1,RO,ROCO_82895_00,ROCO S.C. Rovego S.A. Rovinari,,,,,,,,, , ,60327
0,RO,ROCO_82430_00,ROCO S.C. Stanjenelu SRL - Tismana,,,,,,,,, , ,60327
1,RO,ROWP_82430_01,ROWP S.C. Stanjenelu SRL - Tismana,2,17,,,2,4,,, , ,60327
0,RO,ROCO_82314_00,ROCO Primaria Stoina,,,,,,,,, , ,60327
1,RO,ROCO_79406_00,ROCO Primaria Bustuchin,,,,,,,,, , ,60327
1,RO,ROWP_79308_01,ROWP S.C. ApaRegio Gorj S.A.-Bumbesti-Jiu,61,209,,,6,22,,, , ,60327
0,RO,ROCO_79308_00,ROCO S.C. ApaRegio Gorj S.A.-Bumbesti-Jiu,,,,,,,,, , ,60327
1,RO,ROWP_79004_01,ROWP Serviciul Public Balteni,8,38,,,3,7,,, , ,60327
0,RO,ROCO_79004_00,ROCO Serviciul Public Balteni,,,,,,,,, , ,60327
1,RO,ROWP_78454_01,ROWP S.C. ApaRegio Gorj S.A.-Ticleni,17,31,,,1,5,,, , ,60327
0,RO,ROCO_78454_00,ROCO S.C. ApaRegio Gorj S.A.-Ticleni,,,,,,,,, , ,60327
1,RO,ROWP_78329_01,ROWP S.C. ApaRegio Gorj S.A.-Tg. Carbunesti,63,113,,,6,20,,, , ,60327
0,RO,ROCO_78329_00,ROCO S.C. ApaRegio Gorj S.A.-Tg. Carbunesti,,,,,,,,, , ,60327
1,RO,ROWP_80560_01,ROWP Primaria Ionesti - Ionesti,4,14,,,1,3,,, , ,60327
1,RO,ROWP_80560_02_01,ROWP Primaria Ionesti - Gura Susitei,2,6,,,1,2,,, , ,60327
0,RO,ROWP_81576_01_01,ROWP Primaria Balta,,,,,,,,, , ,60327
0,RO,ROWP_78016_02,ROWP Primaria Dragutesti (Carbesti),,,,,,,,, , ,60327
0,RO,ROWP_78604_01,ROWP Primaria Aninoasa,,,,,,,,, , ,60327
0,RO,ROWP_81139_01,ROWP Primaria Closani,,,,,,,,, , ,60327
0,RO,ROWP_81273_01,ROWP Primaria Plopsoru,,,,,,,,, , ,60327
0,RO,ROWP_78472_01,ROWP Primaria Albeni,,,,,,,,, , ,60327
0,RO,ROWP_78711_01,ROWP Primaria Baia de Fier,,,,,,,,, , ,60327
0,RO,ROWP_82047_01,ROWP Primaria Slivilesti,,,,,,,,, , ,60327
0,RO,ROWP_82555_01,ROWP Primaria Turburea,,,,,,,,, , ,60327
0,RO,ROWP_82733_01,ROWP Primaria Urdari,,,,,,,,, , ,60327
0,RO,ROWP_82779_01_01,ROWP Primaria Covrigi,,,,,,,,, , ,60327
0,RO,ROWP_82831_01,ROWP Primaria Vladimir,,,,,,,,, , ,60327
0,RO,ROWP_82680_01_01,ROWP Primaria Floresti,,,,,,,,, , ,60327
0,RO,ROWP_80285_01,ROWP Primaria Farcasesti,,,,,,,,, , ,60327
0,RO,ROWP_81576_01,ROWP Primaria Runcu,,,,,,,,, , ,60327
1,RO,ROWP_77910_01,ROWP Statia de epurare  Balesti (Ceauru),4,8,,,3,7,,, , ,60327
1,RO,ROWP_77910_02,ROWP Statia de epurare  Balesti (Tamasesti),4,34,,,4,8,,, , ,60327
0,RO,ROWP_82895_01,ROWP S.C. Rovego S.A. Rovinari,,,,,,,,, , ,60327
0,RO,ROWP_82314_01,ROWP Primaria Stoina,,,,,,,,, , ,60327
0,RO,ROWP_81184_01,ROWP Primaria Pestisani,,,,,,,,, , ,60327
0,RO,ROWP_79077_01,ROWP Primaria Balacesti,,,,,,,,, , ,60327
1,RO,ROWP_82680_01,ROWP Statia de epurare  Tantareni,7,40,,,3,6,,, , ,60327
0,RO,ROWP_70878_01,ROWP Compania de Apa Oltenia S.A.-Bechet,,,,,,,,, , ,60327
0,RO,ROCO_70878_00,ROCO Compania de Apa Oltenia S.A.-Bechet,,,,,,,,, , ,60327
1,RO,ROWP_70414_01,ROWP Compania de Apa Oltenia S.A.-Filiasi,208,373,35,8,5,8,2,0, , ,60327
0,RO,ROCO_70414_00,ROCO Compania de Apa Oltenia S.A.-Filiasi,,,,,,,,, , ,60327
1,RO,ROWP_70352_01,ROWP Compania de Apa Oltenia S.A.-Calafat,298,456,50,10,8,29,6,0, , ,60327
1,RO,RO4DJ_57,ROWP Compania de Apa Oltenia S.A. Craiova,5444,9308,948,197,267,544,93,4, , ,60327
2,RO,ROWP_74750_01,ROWP Primaria Varvoru de Jos,,,,,,,,, , ,60327
1,RO,ROCO_74750_00,ROCO Primaria Varvoru de Jos,,,,,,,,, , ,60327
2,RO,ROWP_74750_01_01,ROWP Primaria Criva,,,,,,,,, , ,60327
1,RO,ROCO_74750_01_00,ROCO Primaria Criva,,,,,,,,, , ,60327
2,RO,ROWP_74750_02_01,ROWP Primaria Ciutura,,,,,,,,, , ,60327
1,RO,ROCO_74750_02_00,ROCO Primaria Ciutura,,,,,,,,, , ,60327
2,RO,ROWP_74750_03_01,ROWP Primaria Varvoru de Sus,,,,,,,,, , ,60327
1,RO,ROCO_74750_03_00,ROCO Primaria Varvoru de Sus,,,,,,,,, , ,60327
0,RO,ROCO_70959_00,ROCO Compania de Apa Oltenia S.A.-Barca,,,,,,,,, , ,60327
1,RO,ROWP_70959_01,ROWP Compania de Apa Oltenia S.A. Statia de epurare Barca,4,6,,,3,6,,, , ,60327
1,RO,ROWP_70959_02,ROWP Compania de Apa Oltenia S.A. Statia de epurare Goicea,3,6,,,3,5,,, , ,60327
0,RO,ROCO_73709_00,ROCO Compania de Apa Oltenia S.A. Craiova - Primaria Caraula si Primaria Plenita,,,,,,,,, , ,60327
0,RO,ROCO_70502_00,ROCO Compania de Apa Oltenia S.A.-Segarcea,,,,,,,,, , ,60327
1,RO,ROWP_71901_01,ROWP Compania de Apa Oltenia S.A.-Carcea,8,10,,,4,9,,, , ,60327
1,RO,ROWP_71518_01,ROWP Compania de Apa Oltenia S.A. Craiova - Caraula,4,10,,,2,8,,, , ,60327
1,RO,ROWP_71643_01,ROWP Primaria Celaru-Soreni,16,69,,,5,10,,, , ,60327
1,RO,ROCO_71260_00,ROCO Compania de Apa Oltenia S.A.-Breasta,,,,,,,,, , ,60327
1,RO,ROWP_70897_01,ROWP Compania de Apa Oltenia S.A.-Bistret,6,10,,,4,9,,, , ,60327
0,RO,ROCO_70897_00,ROCO Compania de Apa Oltenia S.A.-Bistret,,,,,,,,, , ,60327
1,RO,ROWP_71698_01,ROWP Compania de Apa Oltenia S.A.-Segarcea (Cerat),75,157,,,13,20,,, , ,60327
0,RO,ROCO_72007_00,ROCO Compania de Apa Oltenia S.A.-Calarasi-Dabuleni,,,,,,,,, , ,60327
0,RO,ROCO_70316_00,ROCO Compania de Apa Oltenia S.A.-Bailesti,,,,,,,,, , ,60327
1,RO,ROWP_72677_01,ROWP SC Servicii Publice Goiesti SRL,0,1,,,0,1,,, , ,60327
0,RO,ROCO_72677_00,ROCO SC Servicii Publice Goiesti SRL,,,,,,,,, , ,60327
2,RO,ROWP_73460_01,ROWP Primaria Negoi,,,,,,,,, , ,60327
1,RO,ROCO_73460_00,ROCO Primaria Negoi,,,,,,,,, , ,60327
1,RO,ROWP_70110_01,ROWP Compania de Apa Oltenia S.A.-Podari,5,14,,,5,12,,, , ,60327
0,RO,ROCO_70110_00,ROCO Compania de Apa Oltenia S.A.-Podari,,,,,,,,, , ,60327
0,RO,ROWP_72819_01,ROWP Primaria Grecesti,,,,,,,,, , ,60327
1,RO,ROWP_71536_01,ROWP Compania de Apa Oltenia S.A.- Centrul Zonal Plenita-Carpen,0,0,,,0,0,,, , ,60327
1,RO,ROWP_71536_02,ROWP Compania de Apa Oltenia S.A.- Centrul Zonal Plenita-Cleanov,0,0,,,0,0,,, , ,60327
1,RO,ROCO_72579_00,ROCO Primaria Gangiova,,,,,,,,, , ,60327
0,RO,ROWP_70520_01,ROWP Primaria Afumati,,,,,,,,, , ,60327
0,RO,ROWP_70566_01,ROWP Primaria Almaj,,,,,,,,, , ,60327
0,RO,ROWP_70753_01,ROWP Primaria Argetoaia,,,,,,,,, , ,60327
0,RO,ROWP_71055_01,ROWP Primaria Bradesti,,,,,,,,, , ,60327
0,RO,ROWP_74322_01,ROWP Primaria Teasc,,,,,,,,, , ,60327
0,RO,ROWP_74509_01,ROWP Primaria Tuglui,,,,,,,,, , ,60327
0,RO,ROWP_71787_01,ROWP Primaria Cetate,,,,,,,,, , ,60327
0,RO,ROWP_74536_01,ROWP Primaria Unirea,,,,,,,,, , ,60327
0,RO,ROWP_74554_01,ROWP Primaria Urzicuta,,,,,,,,, , ,60327
0,RO,ROWP_72533_01,ROWP Primaria Giurgita,,,,,,,,, , ,60327
0,RO,ROWP_71910_01,ROWP Compania de Apa Oltenia S.A.-Cotofenii din Dos,,,,,,,,, , ,60327
0,RO,ROWP_73102_01,ROWP Primaria Melinesti,,,,,,,,, , ,60327
0,RO,ROWP_73772_01,ROWP Primaria Predesti,,,,,,,,, , ,60327
0,RO,ROWP_71572_01,ROWP Primaria Castranova,,,,,,,,, , ,60327
0,RO,ROWP_73317_01,ROWP Primaria Marsani (Dobresti),,,,,,,,, , ,60327
0,RO,ROWP_71885_01,ROWP Primaria Cosoveni,,,,,,,,, , ,60327
0,RO,ROWP_72506_01,ROWP Primaria Giubega,,,,,,,,, , ,60327
0,RO,ROWP_72926_01,ROWP Primaria Leu,,,,,,,,, , ,60327
0,RO,ROWP_74590_01,ROWP Primaria Valea Stanciului-Horezu Poenari,,,,,,,,, , ,60327
0,RO,ROWP_74073_01,ROWP Primaria Scaesti,,,,,,,,, , ,60327
1,RO,ROWP_109924_01,ROWP S.C. Secom S.A. - Baia de Arama,19,45,,,2,11,,, , ,60327
1,RO,ROWP_110232_01,ROWP Secom Vanju Mare,15,35,,,2,9,,, , ,60327
1,RO,ROWP_1103296_01,ROWP S.C. Secom S.A. - Bala,20,58,,,3,13,,, , ,60327
0,RO,ROCO_1103296_00,ROCO Primaria Bala,,,,,,,,, , ,60327
1,RO,ROCO_110116_00,ROCO S.C. Secom S.A. - Strehaia,,,,,,,,, , ,60327
1,RO,ROCO_109826_00,ROCO S.C. Secom S.A.- Simian,,,,,,,,, , ,60327
1,RO,ROCO_109791_00,ROCO S.C. Secom S.A. Gura Vaii,,,,,,,,, , ,60327
1,RO,ROWP_113493_01,ROWP Primaria Salcia,0,1,,,0,1,,, , ,60327
0,RO,ROWP_110116_01,ROWP S.C. Secom S.A. - Strehaia,,,,,,,,, , ,60327
0,RO,ROWP_111444_01,ROWP Primaria Cujmir,,,,,,,,, , ,60327
0,RO,ROWP_111809_01,ROWP Primaria Vrata,,,,,,,,, , ,60327
0,RO,ROWP_112879_01,ROWP Primaria Patulele (Viasu),,,,,,,,, , ,60327
0,RO,ROWP_113849_01,ROWP Primaria Vanatori,,,,,,,,, , ,60327
0,RO,ROWP_113867_01,ROWP Primaria Branistea,,,,,,,,, , ,60327
0,RO,ROWP_112771_01,ROWP Primaria Oprisor,,,,,,,,, , ,60327
0,RO,ROWP_109791_01,ROWP S.C. Secom S.A.Gura Vaii,,,,,,,,, , ,60327
0,RO,ROWP_111783_01,ROWP Primaria Garla Mare,,,,,,,,, , ,60327
0,RO,ROWP_113894_01,ROWP S.C. Secom S.A. Vanjulet,,,,,,,,, , ,60327
1,RO,RO5AR_53,ROWP SC COMPANIA DE APA   Arad st ep,2142,4171,447,34,60,267,34,7, , ,60327
1,RO,RO7MS_55,ROWP COMPANIA AQUASERV SA TG.MURES,3041,6997,603,78,114,561,86,16, , ,60327
1,RO,ROWP_115584_01,ROWP Comuna Bagaciu,29,66,,,5,5,,, , ,60327
1,RO,ROWP_115584_02,ROWP Comuna Bagaciu ev Deleni,21,46,,,3,3,,, , ,60327
1,RO,ROWP_11851_01,ROWP Primaria SAVARSIN,9,10,,,0,0,,, , ,60327
1,RO,ROWP_119251_01,ROWP Sarmasu,48,88,,,18,43,,, , ,60327
1,RO,ROWP_143815_01,ROWP SC APA TARNAVEI MARI SA -SUC DUMBRAVENI,32,57,,,2,7,,, , ,60327
1,RO,ROWP_143815_02,ROWP SC APA TARNAVEI MARI SA -SUC DUMBRAVENI ev Alma,12,22,,,1,3,,, , ,60327
1,RO,ROWP_1464_01,ROWP SC APA CTTA   Fil. Apuseni SRL Campeni,47,166,,,1,3,,, , ,60327
1,RO,ROWP_5112_01,ROWP SC APA CTTA SA - st. de ep.  JIDVEI,9,11,,,2,5,,, , ,60327
1,RO,ROWP_84479_01,ROWP GALAUTAS,6,6,,,1,2,,, , ,60327
1,RO,ROWP_1026_01,ROWP SC APA CTTA SA  - Fil. Alba Iulia SRL,844,1700,250,29,18,240,62,6, , ,60327
1,RO,ROWP_114523_01,ROWP COMPANIA AQUASERV SA SUCURSALA  SIGHISOARA,290,673,73,8,16,74,20,2, , ,60327
1,RO,ROWP_114818_01,ROWP COMPANIA AQUSERV SA SUCURSALA REGHIN,277,630,71,9,17,79,22,2, , ,60327
1,RO,ROWP_114863_01,ROWP SC Serv. Teh. Comunale SOVATA,109,252,8,4,5,37,2,1, , ,60327
1,RO,ROWP_114934_01,ROWP COMPANIA AQUASERV SA SUCURSALA TARNAVENI,241,547,58,9,6,31,6,1, , ,60327
1,RO,ROWP_114989_01,ROWP PRIMARIA ACATARI,5,10,,,0,2,,, , ,60327
1,RO,ROWP_11593_01,ROWP SC COMPANIA DE APA ARAD  p.l. Pecica,128,232,26,3,3,13,4,0, , ,60327
1,RO,ROWP_116509_01,ROWP SNGN ROMGAZ SA MEDIAS SECTIA DANES,7,12,,,0,1,,, , ,60327
1,RO,ROWP_116554_01,ROWP C.L AL COMUNEI DEDA,12,65,,,1,5,,, , ,60327
1,RO,ROWP_116803_01,ROWPSC MATRIXCOMP SRL - st de ep Bradesti  P.L. Fantanele,28,27,,,1,3,,, , ,60327
1,RO,ROWP_116992_01,ROWP COMUNA GHEORGHE DOJA,40,1,,,0,1,,, , ,60327
1,RO,ROWP_117186_01,ROWP Primaria Gornesti,3,6,,,0,1,,, , ,60327
0,RO,ROWP_117328_01,ROWP PRIMARIA COMUNEI GURGHIU,,,,,,,,, , ,60327
1,RO,ROCO_117328_00,ROCO PRIMARIA COMUNEI GURGHIU,,,,,,,,, , ,60327
1,RO,ROWP_117836_01,ROWP COMPANIA AQUASERV SA SUCURSALA IERNUT,45,107,,,4,20,,, , ,60327
1,RO,ROWP_118067_01,ROWP Primaria LUNCA BRADULUI,30,55,,,1,3,,, , ,60327
1,RO,ROWP_118290_01,ROWP Primaria Orasului MIERCUREA NIRAJ,5,122,,,1,3,,, , ,60327
1,RO,ROWP_119340_01,ROWP SC Serv. Teh. Com SOVATA-Sector Sangiorgu de Padure,11,21,0,0,2,5,0,0, , ,60327
1,RO,ROWP_119901_01,ROWP Primaria UNGHENI,63,114,,,2,10,,, , ,60327
1,RO,ROWP_1222_01,ROWP SC APA CTTA  SA - Fil.Aiud SRL,430,886,70,7,143,61,11,1, , ,60327
1,RO,ROWP_1357_01,ROWP SC APA CTTA SA  Alba  - Fil.Blaj,198,373,58,5,3,20,2,1, , ,60327
1,RO,ROWP_143628_01,ROWP SC APA TARNAVEI MARI SA  Medias st ep,746,1268,113,18,20,60,27,3, , ,60327
1,RO,ROWP_143860_01,ROWP APA CANAL SA OCNA SIBIULUI,9,31,,,1,9,,, , ,60327
1,RO,ROWP_1703_01,ROWP SC APA CTTA SA  - Fil.Cugir SRL,333,443,58,6,7,32,3,1, , ,60327
1,RO,ROWP_1801_01,ROWP SC APA CTTA  SA  Fil Ocna. Mures SRL,82,246,34,5,6,18,3,1, , ,60327
1,RO,ROWP_1883_01,ROWP SC APA CTTA SA SEBES,389,706,76,14,29,113,36,7, , ,60327
0,RO,ROWP_4259_01,ROWP APA CTTA SUC SEBES Daia Romana,,,,,,,,, , ,60327
1,RO,ROWP_4375_01,ROWP Galda de Jos + Mesentea,66,69,,,2,5,,, , ,60327
1,RO,ROWP_55366_01,ROWP COMPANIA DE APA ARIES CAMPIA TURZII,109,185,16,2,3,18,6,1, , ,60327
1,RO,ROWP_55927_01,ROWP Compania de Apa Aries Cons Local BAISOARA,4,18,,,0,1,,, , ,60327
1,RO,ROWP_55927_02,ROWP COMPANIA DE APA SOMES Statiunea Muntele Baisorii BAISOARA,3,5,,,0,1,,, , ,60327
1,RO,ROWP_58017_01,ROWP COMUNA IARA,2,4,,,0,0,,, , ,60327
1,RO,ROWP_7393_01,ROWP COMUNA SANTIMBRU,11,28,,,0,2,,, , ,60327
1,RO,ROWP_8023_01,ROWP APA CTTA SUC SEBES COMUNA SUGAG,31,30,,,1,4,,, , ,60327
1,RO,ROWP_8103_01,ROWP Primaria Teius,1,2,,,0,1,,, , ,60327
1,RO,ROWP_83142_01,ROWP SC SC HARVIZ SA SA Odorheiu Secuiesc,441,877,10,10,20,130,1,1, , ,60327
1,RO,ROWP_83160_01,ROWP SC HARVIZ SA STATIE DE EPURARE BRADESTI,47,70,,,19,29,,, , ,60327
1,RO,ROWP_83534_01,ROWP COMPANIA AQUASERV SA SUCURSALA CRISTURU-SECUIESC,140,303,37,4,7,35,9,1, , ,60327
1,RO,ROWP_83570_01,ROWP S.C. GO S.A. GHEORGHENI,20,104,21,4,2,16,3,1, , ,60327
1,RO,ROWP_83641_01,ROWP  AQUA CALIMANI SRL - TOPLITA,66,24,22,7,14,7,8,1, , ,60327
1,RO,ROWP_84184_01,ROWP C.L. CORUND,81,126,,,2,46,,, , ,60327
1,RO,ROWP_84567_01,ROWP Consiliul Local JOSENI,110,193,,,12,38,,, , ,60327
1,RO,ROWP_84834_01,ROWP COMUNA LUPENI,18,103,,,4,10,,, , ,60327
1,RO,ROWP_85350_01,ROWP AQUANOVA HARGHITA Sector Praid,68,91,,,24,50,,, , ,60327
1,RO,ROWP_85421_01,ROWP SC REDISZA SA REMETEA,169,307,24,14,5,31,2,1, , ,60327
1,RO,ROWP_86348_01,ROWP C.L. AL COMUNEI VOSLOBENI,23,71,,,1,3,,, , ,60327
1,RO,ROWP_86375_01,ROWP SC GOSCOM   ZETEA SRL,13,21,,,1,3,,, , ,60327
1,RO,ROWP_86696_01,ROWP SC APA PROD  SA  Deva,975,1876,251,23,30,281,63,4, , ,60327
0,RO,ROWP_86829_01,ROWP SC APA PROD  SA Suc Hunedoara Buituri,,,,,,,,, , ,60327
1,RO,ROWP_86829_02,ROWP SC APA PROD  SA  Hunedoara Santuhalm,1047,3672,186,23,45,216,45,5, , ,60327
1,RO,ROWP_86892_01,ROWP C.L. AL COMUNEI GHELARI S.P.A.A.C,16,5,,,1,3,,, , ,60327
1,RO,ROWP_86945_01,ROWP Primaria Teliucu Inferior,12,36,,,2,5,,, , ,60327
1,RO,ROWP_87433_00,ROWP SC APA PROD  SA - Suc Calan (oras nou),31,94,,,7,18,,, , ,60327
1,RO,ROWP_87585_01,ROWP SC APA PROD  SA Suc Hateg,41,178,27,2,5,25,12,1, , ,60327
1,RO,ROWP_87647_01,ROWP S.C.ACTIVITATEA GOSCOM S.A. Orastie,1209,2324,341,53,60,338,10,9, , ,60327
1,RO,ROWP_87674_01,ROWP SC APA PROD  SA - Suc Simeria,59,146,23,4,9,22,6,1, , ,60327
1,RO,ROWP_87674_02,ROWP SC APA PROD  SA CO Simeria - p.l. Com. Bacia,26,48,,,7,18,,, , ,60327
1,RO,ROWP_88001_01,ROWP PRIMARIA  BARU,23,41,,,1,3,,, , ,60327
1,RO,ROWP_8835_01,ROWP APA CTTA SA P.L. VINTU DE JOS,5,10,,,0,1,,, , ,60327
1,RO,ROWP_88653_01,ROWP APA PROD SA CO HATEG P.L. BRETEA ROMANA,12,10,,,2,5,,, , ,60327
1,RO,ROWP_89259_01,ROWP SC APAPROD SA DEVA P.L. CERTEJ,4,30,,,3,7,,, , ,60327
1,RO,ROWP_89865_02,ROWP SC APA PROD  SA C.O. Deva - P.L. Dobra,22,14,,,0,1,,, , ,60327
1,RO,ROWP_89570_01,ROWP SC APA PROD  SA-Suc Geoagiu,22,27,,,3,5,,, , ,60327
1,RO,ROWP_89570_02,ROWP SC APA PROD  SA-Suc Geoagiu Bai,10,21,,,3,7,,, , ,60327
1,RO,ROWP_89865_01,ROWP SC APA PROD  SA - evacuare Ilia,34,62,,,3,6,,, , ,60327
1,RO,ROWP_9501_01,ROWP SC COMPANIA DE APA   St de epurare Oras Curtici,48,91,15,1,2,5,3,0, , ,60327
1,RO,ROWP_9583_01,ROWP SC COMPANIA DE APA ARAD - Lipova st ep,73,136,21,2,8,9,9,0, , ,60327
1,RO,ROWP_9636_01,ROWP COMPANIA DE APA ARAD SA  Nadlac,36,67,,,25,55,,, , ,60327
1,RO,ROWP_114729_01,ROWP S.C. COMPANIA DE APA SA - SUC LUDUS - St ep,206,465,49,7,9,47,5,1, , ,60327
1,RO,ROWP_119162_01,ROWP COMUNA Rusii Munti,16,30,,,1,2,,, , ,60327
1,RO,ROWP_33890_01,ROWP SC AQUABIS SA - Loc Milas,10,3,,,0,1,,, , ,60327
