rptMStateKey,aucUwwCode,aucUwwName,aggID,aucAggCode,aucAggName,aucPercEnteringUWWTP,aucMethodPercEnteringUWWTP,aucPercC2T,ReportNetEnvelopeFileId
FR,FR060921005001,,,FR060000121005,,100,C,,60316
FR,FR060921021001,,,FR060000121021,,100,C,,60316
FR,FR060921038003,,,FR060000121038,,100,C,,60316
FR,FR060921185001,,,FR060000121054,,100,C,,60316
FR,FR060921086001,,,FR060000121086,,100,C,,60316
FR,FR060921103002,,,FR060000121103,,100,C,,60316
FR,FR060921171001,,,FR060000121171,,100,C,,60316
FR,FR060921196001,,,FR060000121196,,100,C,,60316
FR,FR060921231001,,,FR060000121231,,100,C,,60316
FR,FR060921261001,,,FR060000121261,,100,C,,60316
FR,FR060921714001,,,FR060000121267,,100,C,,60316
FR,FR060921290002,,,FR060000121290,,100,C,,60316
FR,FR060921292001,,,FR060000121292,,100,C,,60316
FR,FR060921295001,,,FR060000121295,,100,C,,60316
FR,FR060921317001,,,FR060000121317,,100,C,,60316
FR,FR060921355001,,,FR060000121355,,100,C,,60316
FR,FR060921370002,,,FR060000121370,,100,C,,60316
FR,FR060921409001,,,FR060000121409,,100,C,,60316
FR,FR060921412002,,,FR060000121412,,100,C,,60316
FR,FR060921416001,,,FR060000121416,,100,C,,60316
FR,FR060921517001,,,FR060000121464,,100,C,,60316
FR,FR060921487001,,,FR060000121487,,100,C,,60316
FR,FR060921496002,,,FR060000121496,,100,C,,60316
FR,FR060921554001,,,FR060000121554,,100,C,,60316
FR,FR060921555002,,,FR060000121555,,58.2,C,,60316
FR,FR060921555001,,,FR060000121555,,41.8,C,,60316
FR,FR060921582002,,,FR060000121582,,100,C,,60316
FR,FR060921585001,,,FR060000121585,,100,C,,60316
FR,FR060921599001,,,FR060000121599,,100,C,,60316
FR,FR060921606001,,,FR060000121606,,100,C,,60316
FR,FR060921647001,,,FR060000121607,,100,C,,60316
FR,FR060921656001,,,FR060000121656,,100,C,,60316
FR,FR060925020001,,,FR060000125031,,100,C,,60316
FR,FR060925047001,,,FR060000125047,,100,C,,60316
FR,FR060925048001,,,FR060000125048,,100,C,,60316
FR,FR060925056002,,,FR060000125056,,100,C,,60316
FR,FR060925060001,,,FR060000125060,,100,C,,60316
FR,FR060925127001,,,FR060000125127,,100,C,,60316
FR,FR060925159002,,,FR060000125159,,100,C,,60316
FR,FR060925200002,,,FR060000125200,,100,C,,60316
FR,FR060925207001,,,FR060000125207,,100,C,,60316
FR,FR060925222001,,,FR060000125222,,100,C,,60316
FR,FR060925493001,,,FR060000125259,,100,C,,60316
FR,FR060925186001,,,FR060000125265,,100,C,,60316
FR,FR060925285002,,,FR060000125285,,100,C,,60316
FR,FR060925315002,,,FR060000125315,,100,C,,60316
FR,FR060925318001,,,FR060000125318,,100,C,,60316
FR,FR060925321001,,,FR060000125321,,100,C,,60316
FR,FR060925103002,,,FR060000125328,,100,C,,60316
FR,FR060925334001,,,FR060000125334,,100,C,,60316
FR,FR060925348001,,,FR060000125348,,100,C,,60316
FR,FR060925356001,,,FR060000125356,,100,C,,60316
FR,FR060925620001,,,FR060000125357,,100,C,,60316
FR,FR060925364001,,,FR060000125364,,100,C,,60316
FR,FR060925380002,,,FR060000125380,,100,C,,60316
FR,FR060925034002,,,FR060000125381,,100,C,,60316
FR,FR060925526001,,,FR060000125388,,100,C,,60316
FR,FR060925411001,,,FR060000125411,,100,C,,60316
FR,FR060925263001,,,FR060000125413,,100,C,,60316
FR,FR060925078001,,,FR060000125418,,100,C,,60316
FR,FR060925432001,,,FR060000125432,,100,C,,60316
FR,FR060925434001,,,FR060000125434,,100,C,,60316
FR,FR060925448001,,,FR060000125448,,100,C,,60316
FR,FR060925453001,,,FR060000125453,,100,C,,60316
FR,FR060925204001,,,FR060000125462,,100,C,,60316
FR,FR060925463001,,,FR060000125463,,100,C,,60316
FR,FR060925467002,,,FR060000125467,,100,C,,60316
FR,FR060925475001,,,FR060000125475,,100,C,,60316
FR,FR060925512001,,,FR060000125512,,100,C,,60316
FR,FR060925527001,,,FR060000125527,,100,C,,60316
FR,FR060925529001,,,FR060000125529,,100,C,,60316
FR,FR060925532001,,,FR060000125532,,100,C,,60316
FR,FR060925571001,,,FR060000125571,,100,C,,60316
FR,FR060925578001,,,FR060000125578,,100,C,,60316
FR,FR060925601001,,,FR060000125601,,100,C,,60316
FR,FR060926006001,,,FR060000126006,,100,C,,60316
FR,FR060926009002,,,FR060000126010,,98.59,C,,60316
FR,FR060926054002,,,FR060000126054,,100,C,,60316
FR,FR060926063002,,,FR060000126063,,100,C,,60316
FR,FR060926077002,,,FR060000126077,,100,C,,60316
FR,FR060926083103,,,FR060000126083,,100,C,,60316
FR,FR060926085001,,,FR060000126085,,100,C,,60316
FR,FR060926108001,,,FR060000126108,,100,C,,60316
FR,FR060926113001,,,FR060000126113,,100,C,,60316
FR,FR060926243001,,,FR060000126114,,100,C,,60316
FR,FR060926116001,,,FR060000126116,,100,C,,60316
FR,FR060926146003,,,FR060000126146,,100,C,,60316
FR,FR060926165001,,,FR060000126165,,100,C,,60316
FR,FR060926166002,,,FR060000126166,,100,C,,60316
FR,FR060926198001,,,FR060000126198,,100,C,,60316
FR,FR060926333001,,,FR060000126216,,100,C,,60316
FR,FR060926220001,,,FR060000126220,,100,C,,60316
FR,FR060926235001,,,FR060000126235,,100,C,,60316
FR,FR060926271001,,,FR060000126271,,100,C,,60316
FR,FR060926281001,,,FR060000126281,,100,C,,60316
FR,FR060926301002,,,FR060000126301,,100,C,,60316
FR,FR060926324001,,,FR060000126324,,100,C,,60316
FR,FR060926325001,,,FR060000126325,,100,C,,60316
FR,FR060926353001,,,FR060000126337,,100,C,,60316
FR,FR060926345003,,,FR060000126345,,100,C,,60316
FR,FR060926347001,,,FR060000126347,,94.64,C,,60316
FR,FR060926362001,,,FR060000126362,,100,C,,60316
FR,FR060926380001,,,FR060000126380,,100,C,,60316
FR,FR060920001001,,,FR06000012A001,,100,C,,60316
FR,FR060920004001,,,FR06000012A004,,49.13,C,,60316
FR,FR060920004002,,,FR06000012A004,,50.87,C,,60316
FR,FR060920031003,,,FR06000012A031,,100,C,,60316
FR,FR060920065001,,,FR06000012A065,,100,C,,60316
FR,FR060920092001,,,FR06000012A092,,100,C,,60316
FR,FR060920228001,,,FR06000012A130,,100,C,,60316
FR,FR060920142002,,,FR06000012A142,,100,C,,60316
FR,FR060920198001,,,FR06000012A198,,100,C,,60316
FR,FR060920212001,,,FR06000012A212,,100,C,,60316
FR,FR060920249003,,,FR06000012A249,,100,C,,60316
FR,FR060920276001,,,FR06000012A276,,100,C,,60316
FR,FR060920009003,,,FR06000012B009,,100,C,,60316
FR,FR060920020004,,,FR06000012b020,,100,C,,60316
FR,FR060920034002,,,FR06000012b034,,100,C,,60316
FR,FR060920047001,,,FR06000012B047,,100,C,,60316
FR,FR060920050001,,,FR06000012B050,,100,C,,60316
FR,FR060920087001,,,FR06000012B087,,100,C,,60316
FR,FR060920121001,,,FR06000012B121,,100,C,,60316
FR,FR060920123002,,,FR06000012B123,,100,C,,60316
FR,FR060920134001,,,FR06000012B134,,100,C,,60316
FR,FR060920143002,,,FR06000012b143,,100,C,,60316
FR,FR060920150002,,,FR06000012b150,,100,C,,60316
FR,FR060920169002,,,FR06000012B169,,100,C,,60316
FR,FR060920205002,,,FR06000012B205,,100,C,,60316
FR,FR060920238002,,,FR06000012B238,,100,C,,60316
FR,FR060920281004,,,FR06000012B281,,100,C,,60316
FR,FR060920283001,,,FR06000012b283,,100,C,,60316
FR,FR060920298001,,,FR06000012B298,,100,C,,60316
FR,FR060920311001,,,FR06000012b311,,100,C,,60316
FR,FR060920318001,,,FR06000012b318,,100,C,,60316
FR,FR060920077001,,,FR06000012b346,,100,C,,60316
FR,FR060930004002,,,FR060000130004,,100,C,,60316
FR,FR060930006002,,,FR060000130006,,100,C,,60316
FR,FR060930259003,,,FR060000130007,,100,C,,60316
FR,FR060930008002,,,FR060000130008,,100,C,,60316
FR,FR060930010001,,,FR060000130010,,100,C,,60316
FR,FR060930012002,,,FR060000130012,,100,C,,60316
FR,FR060930028003,,,FR060000130028,,100,C,,60316
FR,FR060930029002,,,FR060000130029,,100,C,,60316
FR,FR060930032001,,,FR060000130032,,100,C,,60316
FR,FR060930033002,,,FR060000130033,,100,C,,60316
FR,FR060930034001,,,FR060000130034,,100,C,,60316
FR,FR060930036002,,,FR060000130036,,100,C,,60316
FR,FR060930037002,,,FR060000130037,,100,C,,60316
FR,FR060930047001,,,FR060000130047,,100,C,,60316
FR,FR060930059001,,,FR060000130059,,100,C,,60316
FR,FR060930062006,,,FR060000130062,,100,C,,60316
FR,FR060930075002,,,FR060000130075,,100,C,,60316
FR,FR060930077003,,,FR060000130077,,100,C,,60316
FR,FR060930082002,,,FR060000130082,,100,C,,60316
FR,FR060930083002,,,FR060000130083,,100,C,,60316
FR,FR060930092002,,,FR060000130092,,100,C,,60316
FR,FR060930117002,,,FR060000130117,,100,C,,60316
FR,FR060930122002,,,FR060000130122,,100,C,,60316
FR,FR060930123002,,,FR060000130123,,100,C,,60316
FR,FR060930125002,,,FR060000130125,,100,C,,60316
FR,FR060930132001,,,FR060000130132,,100,C,,60316
FR,FR060930133002,,,FR060000130133,,100,C,,60316
FR,FR060930135001,,,FR060000130135,,100,C,,60316
FR,FR060930140001,,,FR060000130140,,100,C,,60316
FR,FR060930141001,,,FR060000130141,,100,C,,60316
FR,FR060930152002,,,FR060000130152,,100,C,,60316
FR,FR060930155002,,,FR060000130155,,100,C,,60316
FR,FR060930156002,,,FR060000130156,,100,C,,60316
FR,FR060930166002,,,FR060000130166,,100,C,,60316
FR,FR060930169002,,,FR060000130169,,100,C,,60316
FR,FR060930174003,,,FR060000130174,,100,C,,60316
FR,FR060930179002,,,FR060000130179,,100,C,,60316
FR,FR060930186002,,,FR060000130186,,100,C,,60316
FR,FR060930202001,,,FR060000130202,,100,C,,60316
FR,FR060930206002,,,FR060000130206,,100,C,,60316
FR,FR060930209002,,,FR060000130209,,100,C,,60316
FR,FR060930210002,,,FR060000130210,,100,C,,60316
FR,FR060930211002,,,FR060000130211,,100,C,,60316
FR,FR060930212002,,,FR060000130212,,100,C,,60316
FR,FR060930217001,,,FR060000130217,,100,C,,60316
FR,FR060930221002,,,FR060000130221,,100,C,,60316
FR,FR060930223002,,,FR060000130223,,100,C,,60316
FR,FR060930227002,,,FR060000130227,,100,C,,60316
FR,FR060930241002,,,FR060000130241,,100,C,,60316
FR,FR060930243001,,,FR060000130243,,100,C,,60316
FR,FR060930254001,,,FR060000130254,,100,C,,60316
FR,FR060930255001,,,FR060000130255,,100,C,,60316
FR,FR060930257002,,,FR060000130257,,100,C,,60316
FR,FR060930258002,,,FR060000130258,,100,C,,60316
FR,FR060930263001,,,FR060000130263,,100,C,,60316
FR,FR060930269001,,,FR060000130269,,100,C,,60316
FR,FR060930294001,,,FR060000130294,,100,C,,60316
FR,FR060930295002,,,FR060000130295,,100,C,,60316
FR,FR060930305001,,,FR060000130305,,100,C,,60316
FR,FR060930312002,,,FR060000130312,,100,C,,60316
FR,FR060930315002,,,FR060000130315,,100,C,,60316
FR,FR060930321002,,,FR060000130321,,100,C,,60316
FR,FR060930326001,,,FR060000130326,,100,C,,60316
FR,FR060930333002,,,FR060000130333,,100,C,,60316
FR,FR060930334002,,,FR060000130334,,100,C,,60316
FR,FR060930341002,,,FR060000130341,,100,C,,60316
FR,FR060930347001,,,FR060000130347,,100,C,,60316
FR,FR060930350001,,,FR060000130350,,100,C,,60316
FR,FR060930356002,,,FR060000130356,,100,C,,60316
FR,FR060934001002,,,FR060000134001,,100,C,,60316
FR,FR060934003001,,,FR060000134003,,100,C,,60316
FR,FR060934010001,,,FR060000134010,,100,C,,60316
FR,FR060934022002,,,FR060000134022,,100,C,,60316
FR,FR060934028002,,,FR060000134028,,100,C,,60316
FR,FR060934031001,,,FR060000134031,,100,C,,60316
FR,FR060934032001,,,FR060000134032,,100,C,,60316
FR,FR060934037002,,,FR060000134037,,100,C,,60316
FR,FR060934038002,,,FR060000134038,,100,C,,60316
FR,FR060934050001,,,FR060000134050,,100,C,,60316
FR,FR060934051002,,,FR060000134051,,100,C,,60316
FR,FR060934052002,,,FR060000134052,,100,C,,60316
FR,FR060934056001,,,FR060000134056,,100,C,,60316
FR,FR060934069001,,,FR060000134069,,100,C,,60316
FR,FR060934079001,,,FR060000134079,,100,C,,60316
FR,FR060934081001,,,FR060000134081,,100,C,,60316
FR,FR060934082003,,,FR060000134082,,100,C,,60316
FR,FR060934088001,,,FR060000134088,,100,C,,60316
FR,FR060934089001,,,FR060000134089,,100,C,,60316
FR,FR060934095003,,,FR060000134095,,100,C,,60316
FR,FR060934101002,,,FR060000134101,,100,C,,60316
FR,FR060934108001,,,FR060000134108,,100,C,,60316
FR,FR060934111001,,,FR060000134111,,100,C,,60316
FR,FR060934114002,,,FR060000134114,,100,C,,60316
FR,FR060934119002,,,FR060000134119,,100,C,,60316
FR,FR060934126001,,,FR060000134126,,100,C,,60316
FR,FR060934127001,,,FR060000134127,,100,C,,60316
FR,FR060934130002,,,FR060000134130,,100,C,,60316
FR,FR060934134003,,,FR060000134134,,100,C,,60316
FR,FR060934135002,,,FR060000134135,,100,C,,60316
FR,FR060934139002,,,FR060000134139,,100,C,,60316
FR,FR060934142001,,,FR060000134142,,100,C,,60316
FR,FR060934145001,,,FR060000134145,,100,C,,60316
FR,FR060934146003,,,FR060000134146,,100,C,,60316
FR,FR060934147001,,,FR060000134147,,100,C,,60316
FR,FR060934148002,,,FR060000134148,,100,C,,60316
FR,FR060934150005,,,FR060000134150,,100,C,,60316
FR,FR060934153002,,,FR060000134153,,100,C,,60316
FR,FR060934154003,,,FR060000134154,,100,C,,60316
FR,FR060934155001,,,FR060000134155,,100,C,,60316
FR,FR060934157001,,,FR060000134157,,100,C,,60316
FR,FR060934159002,,,FR060000134159,,100,C,,60316
FR,FR060934161001,,,FR060000134161,,100,C,,60316
FR,FR060934162001,,,FR060000134162,,100,C,,60316
FR,FR060934163003,,,FR060000134163,,100,C,,60316
FR,FR060934165002,,,FR060000134165,,100,C,,60316
FR,FR060934166003,,,FR060000134166,,100,C,,60316
FR,FR060934178001,,,FR060000134178,,100,C,,60316
FR,FR060934182002,,,FR060000134182,,100,C,,60316
FR,FR060934183003,,,FR060000134183,,100,C,,60316
FR,FR060934189002,,,FR060000134189,,100,C,,60316
FR,FR060934194001,,,FR060000134194,,100,C,,60316
FR,FR060934199001,,,FR060000134199,,100,C,,60316
FR,FR060934207001,,,FR060000134203,,100,C,,60316
FR,FR060934209002,,,FR060000134209,,100,C,,60316
FR,FR060934210002,,,FR060000134210,,100,C,,60316
FR,FR060934225002,,,FR060000134225,,100,C,,60316
FR,FR060934226003,,,FR060000134226,,100,C,,60316
FR,FR060934227002,,,FR060000134227,,100,C,,60316
FR,FR060934237002,,,FR060000134237,,100,C,,60316
FR,FR060934239002,,,FR060000134239,,100,C,,60316
FR,FR060934243001,,,FR060000134243,,100,C,,60316
FR,FR060934245001,,,FR060000134245,,100,C,,60316
FR,FR060934246002,,,FR060000134246,,100,C,,60316
FR,FR060934247004,,,FR060000134247,,100,C,,60316
FR,FR060934249002,,,FR060000134249,,100,C,,60316
FR,FR060934254002,,,FR060000134254,,100,C,,60316
FR,FR060934255001,,,FR060000134255,,100,C,,60316
FR,FR060934256001,,,FR060000134256,,100,C,,60316
FR,FR060934258002,,,FR060000134258,,100,C,,60316
FR,FR060934259003,,,FR060000134259,,100,C,,60316
FR,FR060934172001,,,FR060000134272,,100,C,,60316
FR,FR060934274001,,,FR060000134274,,100,C,,60316
FR,FR060934276002,,,FR060000134276,,100,C,,60316
FR,FR060934281001,,,FR060000134281,,100,C,,60316
FR,FR060934229001,,,FR060000134284,,100,C,,60316
FR,FR060934288002,,,FR060000134288,,100,C,,60316
FR,FR060934289002,,,FR060000134289,,100,C,,60316
FR,FR060934299002,,,FR060000134299,,100,C,,60316
FR,FR060934300004,,,FR060000134300,,100,C,,60316
FR,FR060934301001,,,FR060000134301,,100,C,,60316
FR,FR060934310001,,,FR060000134310,,100,C,,60316
FR,FR060934321001,,,FR060000134321,,100,C,,60316
FR,FR060934333002,,,FR060000134333,,100,C,,60316
FR,FR060934337001,,,FR060000134337,,100,C,,60316
FR,FR060934340001,,,FR060000134340,,100,C,,60316
FR,FR060934341001,,,FR060000134341,,100,C,,60316
FR,FR060934344001,,,FR060000134344,,100,C,,60316
FR,FR060938019002,,,FR060000138019,,100,C,,60316
FR,FR060938022002,,,FR060000138022,,100,C,,60316
FR,FR060938034002,,,FR060000138034,,100,C,,60316
FR,FR060938052001,,,FR060000138052,,100,C,,60316
FR,FR060938053002,,,FR060000138053,,100,C,,60316
FR,FR060938082002,,,FR060000138082,,100,C,,60316
FR,FR060938566001,,,FR060000138084,,100,C,,60316
FR,FR060938087001,,,FR060000138087,,100,C,,60316
FR,FR060938130002,,,FR060000138130,,100,C,,60316
FR,FR060938451001,,,FR060000138138,,100,C,,60316
FR,FR060938067002,,,FR060000138176,,100,C,,60316
FR,FR060938186002,,,FR060000138183,,100,C,,60316
FR,FR060938170002,,,FR060000138185,,100,C,,60316
FR,FR060938490001,,,FR060000138194,,100,C,,60316
FR,FR060938212001,,,FR060000138212,,100,C,,60316
FR,FR060938247001,,,FR060000138247,,95.49,C,,60316
FR,FR060938261001,,,FR060000138261,,100,C,,60316
FR,FR060938269002,,,FR060000138269,,100,C,,60316
FR,FR060938314001,,,FR060000138314,,98.32,C,,60316
FR,FR060938343002,,,FR060000138315,,100,C,,60316
FR,FR060938097001,,,FR060000138316,,98.76,C,,60316
FR,FR060938344001,,,FR060000138345,,100,C,,60316
FR,FR060938353001,,,FR060000138353,,97.87,C,,60316
FR,FR060938386001,,,FR060000138386,,100,C,,60316
FR,FR060938395001,,,FR060000138395,,100,C,,60316
FR,FR060938249002,,,FR060000138397,,100,C,,60316
FR,FR060938399001,,,FR060000138399,,100,C,,60316
FR,FR060938412001,,,FR060000138412,,100,C,,60316
FR,FR060938415001,,,FR060000138415,,100,C,,60316
FR,FR060938454001,,,FR060000138416,,100,C,,60316
FR,FR060938422001,,,FR060000138422,,100,C,,60316
FR,FR060938425001,,,FR060000138425,,100,C,,60316
FR,FR060938214001,,,FR060000138503,,100,C,,60316
FR,FR060938064003,,,FR060000138509,,100,C,,60316
FR,FR060938511001,,,FR060000138511,,97.98,C,,60316
FR,FR060938517002,,,FR060000138517,,100,C,,60316
FR,FR060938336001,,,FR060000138544,,100,C,,60316
FR,FR060938548001,,,FR060000138548,,100,C,,60316
FR,FR060938449001,,,FR060000138553,,100,C,,60316
FR,FR060938559001,,,FR060000138559,,100,C,,60316
FR,FR060938293001,,,FR060000138560,,100,C,,60316
FR,FR060938239002,,,FR060000138563,,100,C,,60316
FR,FR060939013001,,,FR060000139013,,100,C,,60316
FR,FR060939016001,,,FR060000139016,,100,C,,60316
FR,FR060939056001,,,FR060000139056,,100,C,,60316
FR,FR060939059002,,,FR060000139059,,100,C,,60316
FR,FR060939097001,,,FR060000139097,,100,C,,60316
FR,FR060939128001,,,FR060000139128,,100,C,,60316
FR,FR060939154002,,,FR060000139154,,100,C,,60316
FR,FR060939171001,,,FR060000139171,,98.42,C,,60316
FR,FR060939173001,,,FR060000139173,,100,C,,60316
FR,FR060939189001,,,FR060000139189,,100,C,,60316
FR,FR060939451002,,,FR060000139190,,100,C,,60316
FR,FR060939150003,,,FR060000139198,,100,C,,60316
FR,FR060939199001,,,FR060000139199,,100,C,,60316
FR,FR060939233002,,,FR060000139233,,100,C,,60316
FR,FR060939286002,,,FR060000139286,,100,C,,60316
FR,FR060939288001,,,FR060000139288,,100,C,,60316
FR,FR060939313002,,,FR060000139313,,100,C,,60316
FR,FR060939333002,,,FR060000139333,,100,C,,60316
FR,FR060939356001,,,FR060000139356,,100,C,,60316
FR,FR060939362001,,,FR060000139362,,93.72,C,,60316
FR,FR060939368001,,,FR060000139368,,100,C,,60316
FR,FR060939397001,,,FR060000139397,,100,C,,60316
FR,FR060939434001,,,FR060000139434,,100,C,,60316
FR,FR060939439003,,,FR060000139439,,100,C,,60316
FR,FR060939441001,,,FR060000139441,,100,C,,60316
FR,FR060939470001,,,FR060000139470,,98.76,C,,60316
FR,FR060939475002,,,FR060000139475,,100,C,,60316
FR,FR060939478003,,,FR060000139478,,100,C,,60316
FR,FR060939487001,,,FR060000139487,,100,C,,60316
FR,FR060939491002,,,FR060000139491,,100,C,,60316
FR,FR060939500002,,,FR060000139500,,100,C,,60316
FR,FR060939510002,,,FR060000139510,,100,C,,60316
FR,FR060939526002,,,FR060000139526,,100,C,,60316
FR,FR060942023003,,,FR060000142023,,100,C,,60316
FR,FR060942168001,,,FR060000142168,,100,C,,60316
FR,FR060942307001,,,FR060000142186,,100,C,,60316
FR,FR060942207002,,,FR060000142207,,100,C,,60316
FR,FR060952060001,,,FR060000152060,,100,C,,60316
FR,FR060952093001,,,FR060000152093,,100,C,,60316
FR,FR060966003004,,,FR060000166003,,100,C,,60316
FR,FR060966082003,,,FR060000166004,,100,C,,60316
FR,FR060966008001,,,FR060000166008,,100,C,,60316
FR,FR060966011002,,,FR060000166011,,100,C,,60316
FR,FR060966012002,,,FR060000166012,,100,C,,60316
FR,FR060966014002,,,FR060000166014,,100,C,,60316
FR,FR060966016001,,,FR060000166016,,100,C,,60316
FR,FR060966017001,,,FR060000166017,,100,C,,60316
FR,FR060966020002,,,FR060000166020,,100,C,,60316
FR,FR060966024002,,,FR060000166024,,100,C,,60316
FR,FRES6602500001,,,FR060000166025,,100,C,,60316
FR,FR060966028002,,,FR060000166028,,100,C,,60316
FR,FR060966037003,,,FR060000166037,,100,C,,60316
FR,FR060966048002,,,FR060000166048,,100,C,,60316
FR,FR060966049002,,,FR060000166049,,100,C,,60316
FR,FR060966050002,,,FR060000166050,,100,C,,60316
FR,FR060966058002,,,FR060000166058,,100,C,,60316
FR,FR060966059003,,,FR060000166059,,100,C,,60316
FR,FR060966065002,,,FR060000166065,,100,C,,60316
FR,FR060966066002,,,FR060000166066,,100,C,,60316
FR,FR060966069002,,,FR060000166069,,100,C,,60316
FR,FR060966071002,,,FR060000166071,,100,C,,60316
FR,FR060966088002,,,FR060000166088,,100,C,,60316
FR,FR060966106004,,,FR060000166106,,100,C,,60316
FR,FR060966107001,,,FR060000166107,,100,C,,60316
FR,FR060966108002,,,FR060000166108,,100,C,,60316
FR,FR060966121002,,,FR060000166121,,100,C,,60316
FR,FR060966124001,,,FR060000166124,,100,C,,60316
FR,FR060966129003,,,FR060000166129,,100,C,,60316
FR,FR060966132002,,,FR060000166132,,100,C,,60316
FR,FR060966133002,,,FR060000166133,,100,C,,60316
FR,FR060966136002,,,FR060000166136,,100,C,,60316
FR,FR060966138002,,,FR060000166138,,100,C,,60316
FR,FR060966140001,,,FR060000166140,,100,C,,60316
FR,FR060966141002,,,FR060000166141,,100,C,,60316
FR,FR060966144002,,,FR060000166144,,100,C,,60316
FR,FR060966145004,,,FR060000166145,,100,C,,60316
FR,FR060966148003,,,FR060000166148,,100,C,,60316
FR,FR060966149003,,,FR060000166149,,100,C,,60316
FR,FR060966150001,,,FR060000166150,,100,C,,60316
FR,FR060966164001,,,FR060000166164,,100,C,,60316
FR,FR060966168002,,,FR060000166168,,100,C,,60316
FR,FR060966171002,,,FR060000166171,,100,C,,60316
FR,FR060966174002,,,FR060000166174,,100,C,,60316
FR,FR060966176003,,,FR060000166176,,100,C,,60316
FR,FR060966178002,,,FR060000166178,,100,C,,60316
FR,FR060966179001,,,FR060000166179,,100,C,,60316
FR,FR060966180002,,,FR060000166180,,100,C,,60316
FR,FR060966182002,,,FR060000166182,,100,C,,60316
FR,FR060966187001,,,FR060000166187,,100,C,,60316
FR,FR060966188001,,,FR060000166188,,100,C,,60316
FR,FR060966189003,,,FR060000166189,,100,C,,60316
FR,FR060966190002,,,FR060000166190,,100,C,,60316
FR,FR060966212001,,,FR060000166212,,100,C,,60316
FR,FR060966217003,,,FR060000166217,,100,C,,60316
FR,FR060966057001,,,FR060000166222,,100,C,,60316
FR,FR060966225002,,,FR060000166225,,100,C,,60316
FR,FR060966226003,,,FR060000166226,,100,C,,60316
FR,FR060966227002,,,FR060000166227,,100,C,,60316
FR,FR060966230002,,,FR060000166230,,100,C,,60316
FR,FR060969009001,,,FR060000169009,,100,C,,60316
FR,FR060969018001,,,FR060000169018,,100,C,,60316
FR,FR060969019002,,,FR060000169019,,100,C,,60316
FR,FR060969021002,,,FR060000169021,,100,C,,60316
FR,FR060969049001,,,FR060000169049,,100,C,,60316
FR,FR060969050002,,,FR060000169050,,100,C,,60316
FR,FR060969052004,,,FR060000169052,,100,C,,60316
FR,FR060969067001,,,FR060000169067,,100,C,,60316
FR,FR060969076003,,,FR060000169076,,100,C,,60316
FR,FR060969088001,,,FR060000169088,,100,C,,60316
FR,FR060969091001,,,FR060000169091,,100,C,,60316
FR,FR060969108002,,,FR060000169108,,100,C,,60316
FR,FR060969086003,,,FR060000169112,,100,C,,60316
FR,FR060969122001,,,FR060000169122,,100,C,,60316
FR,FR060969199001,,,FR060000169123,,50.83,C,,60316
FR,FR060969282001,,,FR060000169123,,1.86,C,,60316
FR,FR060969152001,,,FR060000169123,,35.14,C,,60316
FR,FR060969266001,,,FR060000169123,,10.22,C,,60316
FR,FR060969279001,,,FR060000169123,,1.93,C,,60316
FR,FR060969127102,,,FR060000169123,,0.02,C,,60316
FR,FR060969131002,,,FR060000169131,,100,C,,60316
FR,FR060969140002,,,FR060000169140,,100,C,,60316
FR,FR060969143001,,,FR060000169143,,100,C,,60316
FR,FR060969156003,,,FR060000169156,,100,C,,60316
FR,FR060969234002,,,FR060000169157,,100,C,,60316
FR,FR060969163002,,,FR060000169163,,100,C,,60316
FR,FR060969171001,,,FR060000169171,,100,C,,60316
FR,FR060969175002,,,FR060000169175,,100,C,,60316
FR,FR060969177002,,,FR060000169177,,100,C,,60316
FR,FR060969197002,,,FR060000169197,,100,C,,60316
FR,FR060969201003,,,FR060000169201,,100,C,,60316
FR,FR060969206002,,,FR060000169206,,100,C,,60316
FR,FR060969207001,,,FR060000169207,,100,C,,60316
FR,FR060969220002,,,FR060000169220,,100,C,,60316
FR,FR060969238002,,,FR060000169238,,100,C,,60316
FR,FR060969243001,,,FR060000169243,,100,C,,60316
FR,FR060969264001,,,FR060000169264,,100,C,,60316
FR,FR060969267001,,,FR060000169267,,100,C,,60316
FR,FR060969299001,,,FR060000169299,,100,C,,60316
FR,FR060970470001,,,FR060000170093,,100,C,,60316
FR,FR060970149001,,,FR060000170149,,100,C,,60316
FR,FR060970240001,,,FR060000170240,,100,C,,60316
FR,FR060970245001,,,FR060000170245,,100,C,,60316
FR,FR060970279001,,,FR060000170279,,100,C,,60316
FR,FR060970285001,,,FR060000170285,,100,C,,60316
FR,FR060970292001,,,FR060000170292,,100,C,,60316
FR,FR060970310002,,,FR060000170310,,100,C,,60316
FR,FR060970311001,,,FR060000170311,,100,C,,60316
FR,FR060970334002,,,FR060000170334,,100,C,,60316
FR,FR060970339003,,,FR060000170339,,100,C,,60316
FR,FR060970421001,,,FR060000170421,,100,C,,60316
FR,FR060970428001,,,FR060000170428,,100,C,,60316
FR,FR060970383002,,,FR060000170447,,100,C,,60316
FR,FR060970451001,,,FR060000170451,,100,C,,60316
FR,FR060970467001,,,FR060000170467,,100,C,,60316
FR,FR060970561001,,,FR060000170561,,100,C,,60316
FR,FR060971070002,,,FR060000171070,,100,C,,60316
FR,FR060971073002,,,FR060000171073,,100,C,,60316
FR,FR060971154001,,,FR060000171076,,12.43,C,,60316
FR,FR060971076001,,,FR060000171076,,87.57,C,,60316
